Country Code,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
MDG,2.918823621,2.756924651,2.019832584,2.172244612,1.474414554,2.048749546,1.825052649,3.550013701,3.410270085,2.879910344,2.311318559,2.213188895,2.895093782,2.195454905,2.442357628,2.088002135,2.80088989,3.85519574,4.262090296,4.528637601,5.137165007,6.204274152,5.704826512,4.268077021,5.433874005,7.721875805,6.100998542,5.983725255,5.714684966,3.511133042,3.283340734,2.78738586,3.505345792,5.218558398,6.160538343,5.411862588,5.624599583,6.434247427,5.809365623,6.879038663,5.808445183,5.895025363,6.680621448,6.754049568,7.24436896,8.61530173,8.775705333,7.653836669,4.771364184,3.785326214
MDV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.094632912,0.081471141,0.111952115,0.058699289,0.027536476,0.016966207,0.025176217,0.024763016,0.023208578,0.020259403,0.021603139,0.019702934,0.017835937,0.012224695,0.010369094,0.012285605,0.011195905,0.008532942,0.008073643,0.007523181,0.007423437,0.005417063,0.005344647,0.005158485,0.004684625,0.004815316,0.005008544,0.007331721,0.005554853,0.005294075,0.008965944,0.009071134,0.007473313,0.005226976,0.005174962,0.005869166,0.006633302,0.005250711,0.002584545,0.002718763
MEA,13.26691907,16.18802356,18.0877373,22.16510975,50.54105014,40.46478342,39.53201782,37.26205068,33.98088011,52.89665188,47.06407685,34.81178853,23.00723245,21.85973971,20.86692682,18.33745794,10.78410132,16.83397014,15.6415781,22.91776582,24.60709063,21.35801146,21.79895836,22.29954027,19.97311001,16.95700222,18.91452307,16.73876724,10.98948861,14.56506493,23.35580982,18.82738786,18.34639051,20.89421468,25.85904302,32.9415816,33.52146497,30.05131472,34.50953869,22.02763583,25.88503467,32.06077772,31.01778291,29.19648402,26.21600853,15.3982819,12.60674459,16.10225746,20.403763,17.66490249
MEX,1.017732586,0.951496442,0.972413043,1.459401925,3.501754231,3.064231594,3.483495854,4.072076971,4.108232342,9.123021832,9.815636471,7.398608864,8.254496685,12.23170179,10.21034451,9.07219879,5.36929214,7.935724973,5.931476495,6.619019422,7.355505813,3.604417555,3.272531696,2.256187844,2.082842927,3.426304942,4.073359922,3.082670848,1.658924235,2.25238707,3.49660558,2.511616265,2.642593283,3.457009724,4.379122249,5.73153927,6.144046874,5.627407685,6.490457907,4.040540956,4.887636382,6.787371394,6.391181331,5.538771886,4.575921247,2.178293329,1.938478679,2.483731485,2.963609448,2.204601435
MHL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MIC,2.263592221,2.282077643,2.5745424,3.680203108,8.672305704,8.208814705,8.816800797,9.017724674,8.338040333,11.81279546,12.4994317,8.552513325,7.698918351,8.204535162,7.750171775,7.630394636,4.355318423,5.54348279,5.359326971,7.097731878,8.075708923,4.594128511,4.835131206,4.508580901,3.852599873,4.045925919,4.398864364,3.705352078,2.403525214,3.315044722,5.452450809,4.904230935,4.712764711,5.074182614,6.850993374,8.118250801,8.868452826,8.68722879,11.03084991,6.159426606,7.655156608,9.243565705,7.439889295,6.270191206,5.249080157,2.953937804,2.580732441,3.306666445,4.04648734,3.214753389
MKD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.197031988,1.364027495,0.785553473,0.49103461,0.560545117,0.429962055,0.590768407,0.413987423,0.359122079,0.555691008,0.744803048,0.39275448,0.408196634,1.571174329,1.043128102,2.759436428,6.251004744,3.107751815,1.434168039,2.60239274,2.816859107,1.787826575,1.102782976,1.156926112,0.911213135,0.849102083,1.266076839,0.998362056,0.695813778
MLI,4.077100941,3.070005924,3.18516668,4.486072787,5.431963132,4.595356958,3.709880019,5.545711228,5.038545183,3.746630309,4.368167091,4.427223069,6.737405902,4.961822849,4.9327299,3.404129502,3.881624599,3.433926091,3.673842283,3.74561199,4.069178285,4.097279671,4.32667435,4.028984034,6.595111118,6.176677842,6.179857131,6.755345929,6.453266459,3.853885448,5.477281947,5.357278096,6.844722396,5.312901066,3.902609167,2.768608458,7.416661778,7.873041578,6.94774262,8.64167563,7.669752347,8.910008413,11.84086908,8.262523799,7.090427686,7.388938214,8.930970101,7.760572883,7.499544457,1.794503322
MLT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MMR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.088112045,11.92965927,12.72516974,12.14779716,13.99857776,12.8992949,13.47794832,11.87907972,10.24295742,7.374392043,5.872603726,6.795689324,6.197392502,6.184931731,7.790661134,6.481487634,5.808105799,6.821223342,6.439394686,4.728657945
MNA,8.155181817,10.12946864,10.71252519,13.31128338,37.54470321,30.75167132,29.48352443,27.36542448,25.43378429,29.51813381,28.62455513,18.26289401,15.38380631,14.82947169,13.93423773,13.29532497,6.228295425,11.13929537,10.50386157,16.23017025,16.18101076,12.76674536,12.18152412,15.73773078,14.21760335,13.78307213,15.03083308,13.3927669,8.371372782,11.37841695,18.96283227,15.32011278,15.50271644,17.04293463,22.89748654,29.33805602,30.63186879,26.89400161,31.10514475,19.25202808,21.83899119,25.62012798,24.69128673,23.6011784,21.36156916,12.48629906,10.56728396,15.00912845,18.88167574,15.50797272
MNE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.074403617,0.255159493,0.642865792,1.023553568,0.952330492,1.507761203,0.380124146,1.149622391,1.467897648,0.951842344,0.68156989,0.768173597,0.721398982,0.820769566,1.336928445,1.245240013,0.951860345
MNG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.769741286,7.6323132,4.919120424,5.071499618,6.831228103,3.326506428,3.447170836,6.855912558,7.167935059,8.861133722,4.993535342,7.163157682,8.413122754,11.87682338,12.67368971,6.74332246,8.015496981,3.952550682,3.27909757,5.208002667,5.685732372,4.43350741,4.551277634,14.92806603,16.71101477,28.36251755,27.44752446,30.78255909,23.83090605,35.97524231,42.25757128,22.39092881,18.76380227,16.13940835,9.789107021,10.12097766,17.33782866,20.95465452,16.43087561
MNP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
MOZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.661845446,13.98081139,11.68682876,13.71895786,19.87274659,14.47180148,11.21929034,10.26344092,5.935683306,6.212129673,6.289347776,7.155893596,10.09688345,7.952539811,8.092922157,8.511926438,10.09854703,10.55598012,10.47756431,11.14473715,12.08232035,13.56797828,12.73038226,13.27876903,12.98765582,16.43751277,18.76886308,15.60633462,11.31412342
MRT,11.30568463,10.25869399,10.55449542,12.18714727,12.88247016,8.766694635,13.04634155,11.8205279,7.36403517,8.543900105,9.677207122,8.619258691,11.35122348,7.305924529,8.682853755,9.345631504,7.427008718,5.414876073,4.672091372,6.980132458,8.573328294,1.040188389,1.158617444,1.243195155,1.589744083,1.783559953,1.736429981,1.670423385,3.270640814,1.465603605,1.243461025,4.175590702,4.942835887,2.357752177,6.504085052,15.28165019,22.41920602,30.16212109,32.79625983,16.83185119,28.8165813,25.94025424,19.18470089,15.41026221,11.85937251,5.204353415,7.143071503,7.951806533,4.37772283,12.8102553
MUS,NA,NA,NA,NA,NA,NA,0.093778546,0.089015283,0.104038968,0.124438099,0.100937575,0.078324941,0.081855913,0.044031712,0.022766914,0.027996943,0.038647057,0.049489103,0.042700377,0.046329519,0.03449796,0.024712415,0.020443256,0.025573342,0.019649185,0.0125538,0.013935148,0.013403576,0.020807949,0.020208179,0.011778421,0.011758942,0.011318512,0.010684499,0.006819534,0.006554149,0.008164347,0.008379095,0.008571628,0.011411012,0.0068319,0.004651959,0.003730952,0.001845144,0.001260224,0.001171309,0.003784945,0.003545788,0.002380538,0.002062944
MWI,6.709986241,4.841148888,5.043344432,6.388511231,5.871920094,8.973438453,7.627538897,8.609751211,7.57763465,6.709427599,7.273065709,6.422234115,9.000659047,5.799924326,5.336697507,4.49098189,6.921331898,7.132097611,6.927675291,8.136429354,8.832855502,7.159446023,9.099686318,6.982406365,13.69242661,18.31414166,10.64079184,8.303623819,12.90422973,9.9047821,10.0707693,9.878228809,5.775972975,8.608083193,6.347086858,6.716334036,6.710022659,7.900747549,8.636568009,7.004049603,5.943147876,5.862811958,8.797520662,9.746823168,9.512740941,8.855925673,10.92441404,10.14230071,7.119257667,5.140455833
MYS,17.00254332,19.71350414,27.11086988,32.59509087,24.77697536,28.89984154,29.11316384,30.75362994,26.32836935,37.91576621,37.28663711,26.29189292,30.85621851,28.77148902,20.56131195,20.87137738,22.8238829,27.53885888,24.28764824,27.4341822,25.77574256,20.37526626,19.22986809,16.28975514,14.3928999,13.09204828,11.7572389,10.01008302,9.111698143,9.158448333,11.53532839,9.285971183,8.787370308,11.01223942,10.80484487,12.84549103,13.24936431,12.86584876,13.74808044,10.19686137,9.440742612,9.986908227,9.675678238,8.761622378,8.675493876,6.71145829,5.086294753,6.267615354,8.16103182,6.261532228
NAC,0.874844063,0.841612279,0.848033302,1.170483165,3.495005766,3.2722594,3.126389828,3.204350959,2.833429964,5.238177156,5.889298906,4.259198229,2.504173846,2.849918371,2.632582771,2.309872876,1.048561231,1.424543278,1.19810314,1.304231716,1.457767473,1.085823199,1.108991937,1.06394001,0.896653802,0.940821639,1.156221784,0.909896627,0.577499788,0.721010524,1.206111523,1.0577796,0.724052728,0.96282547,1.433650687,1.520636799,1.354185091,1.285924514,2.226598747,0.881934197,1.05124449,1.398044629,0.91264234,0.87329706,0.728783106,0.242495356,0.338814539,0.504874602,0.783296583,0.673736244
NAM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.32709073,4.369513853,2.93613182,2.408192723,3.616211509,4.631031489,1.39774813,2.330296298,40.12882402,31.99885741,10.66640447,1.304752159,0.662091784,0.487981378,0.574276095,0.819841318,0.642137949,0.916639787,0.764797444,0.539583048,0.6056333,0.649631702,0.61206926,0.952749945,0.810274231,1.202854676,2.717712206,5.923102466,2.280442631,1.955447693,2.425513782,2.102138917,1.729695267,1.17571137,1.652021749,1.885761273,2.617549571,3.396196058,1.939957798,1.165796627
NCL,26.37114789,23.21381186,12.37138916,10.29069711,6.610593604,10.68313696,14.98770724,11.58203899,0.037327837,3.529249897,3.240551011,0.040511787,0.059373713,0.061288059,0.043064915,0.040347787,0.035384161,0.033330609,20.40924288,25.91054958,3.891645577,15.44140831,8.117278552,4.201016612,6.665752755,12.66211452,9.608989474,9.826236942,0.48314336,2.231423791,15.42291515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NER,2.156426494,1.798095555,2.000097798,2.761242739,2.897030371,3.90347471,3.598205826,5.260284478,3.958503355,3.247087727,3.38693713,3.541798237,5.44735196,4.273343818,5.217005023,4.025813201,4.695646053,4.011531991,4.37165573,4.855971605,3.778280064,4.097308688,4.220841033,5.552114012,7.624677802,9.732677031,9.46166253,9.585020704,8.753666617,5.880280716,7.286921459,6.559669597,7.013112233,9.263561096,7.508169014,7.15188618,6.894931132,8.300750425,7.946482119,7.963595985,6.884379898,9.333295211,13.26158807,11.82721274,11.14465063,9.804303593,9.550652553,9.4836916,6.673743518,5.2019993
NGA,1.658397889,2.34924396,1.746002233,3.945516233,26.4445183,20.00231631,17.65885822,21.6558418,18.8836153,40.77085999,26.03506942,3.855164902,2.455894251,5.112484023,10.30654447,10.60986525,6.406651818,11.76814442,10.55116107,22.95439721,24.87190915,17.10444073,20.5330963,31.79159307,21.599759,20.56816481,22.34414002,18.06185048,9.46946943,12.81333098,23.37597933,15.62983094,11.5579228,13.45981259,17.52320167,20.52187035,17.97440202,16.54611759,19.00154388,11.34686667,14.7475269,19.49012777,16.82185319,13.01488766,10.6823995,5.064158511,4.809838365,8.605765405,11.45895187,9.197463072
NIC,2.408858562,2.340978499,2.542553127,4.177317662,3.502881803,3.257167067,2.399251684,2.691351977,2.956070896,5.468218375,5.071640627,3.807406598,6.108039547,2.725508031,1.091488239,0.871597619,0.882353838,0.744968292,1.079243813,2.782554774,6.71830601,5.33038411,3.994138438,3.271264172,1.622826458,1.990784839,1.550993381,1.891518523,1.577757884,1.421204261,1.354008754,1.148479001,1.141579889,1.127662119,1.291855576,1.094831732,1.579123374,1.542577297,1.240195919,1.175002619,3.256908765,3.69631285,3.577348856,3.428929169,3.117449133,1.826249403,2.42317909,1.819613247,1.321167567,1.288859026
NLD,0.065802751,0.098019148,0.139448138,0.171983667,0.735001257,1.048440326,1.028753272,0.921928702,0.824511069,1.519574316,1.856436964,1.323154723,0.444728591,1.426809356,1.5694338,1.671032096,0.891220257,0.497601959,0.394256126,0.476300017,0.589759927,0.488229265,0.314235887,0.361495425,0.288205809,0.244323345,0.339067902,0.319717754,0.115970629,0.094483935,0.454534734,0.812715626,0.594591599,0.510952813,0.475255864,0.437144763,0.730552708,0.683246461,1.034474493,0.871167457,0.810732943,1.078673569,1.193916387,1.157928054,0.718293615,0.432116071,0.256004438,0.322220637,0.372942247,0.245961265
NOR,0.465517286,0.397147542,0.357863293,0.537710897,0.772524912,1.422573509,1.942591577,1.777487923,2.362905881,5.364993201,7.151621057,5.286790659,2.87441068,5.672285337,6.55589251,6.752935985,3.067502625,3.838118659,3.133856817,6.030151604,7.712591265,4.2562608,4.609332243,5.15479371,4.993427998,4.964642797,7.216843644,6.006310178,1.670045721,4.95726154,11.89650117,9.735254908,8.814394434,8.75540805,9.539610062,10.5465186,11.35085776,9.950802618,12.30428546,8.747961596,8.897596321,10.97381485,10.32725408,8.833684413,7.89948001,5.333785795,4.123469193,5.893981337,8.104355084,6.975153704
NPL,1.547335521,1.402280908,1.17495854,2.113309698,2.039763676,3.43610027,2.285661967,9.172688007,8.055118416,4.151573113,4.442852297,2.608043944,3.331593538,2.715583077,1.86502117,1.152462424,1.846370848,1.680118445,1.521723512,1.488703917,1.746703903,1.596161254,1.887355667,1.523479997,1.200027148,1.388811488,1.326249219,1.090667424,1.271680096,1.394818469,1.167019951,1.060615228,1.141777153,1.210053617,0.901697356,0.792668054,1.081821161,1.356930746,1.074374009,1.004465136,1.471390722,1.272073565,1.105425767,0.957902224,0.977400668,1.063146872,1.193463813,0.809330304,0.478761673,0.480655833
NRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
NZL,1.191297863,1.036446522,0.836703561,1.535364849,1.308419653,1.751372769,2.612472876,2.005548149,2.094830513,2.446519773,2.643133158,2.491270176,2.596362326,2.114705267,1.989272486,2.481131653,1.877651235,1.210399839,1.114172665,1.556130762,2.090536398,1.822999972,1.706905203,1.828441559,1.468832377,1.397160271,1.379929848,1.472510457,1.223514605,1.317624425,1.978138344,1.748889543,1.47132886,1.078681538,0.943630142,1.114838468,1.231584841,1.383422147,2.429994926,1.830995646,1.983353007,2.036452529,1.712699335,1.482771153,1.32930798,1.290506303,1.172152779,1.534230667,1.700829243,1.567834841
OED,0.649134089,0.591131982,0.5605901,0.743237885,1.877788645,1.795787192,1.811808294,1.777472122,1.488808143,2.626108777,2.931492482,2.440285705,1.663604224,1.921196445,1.847148488,1.707061863,0.719554882,0.849796063,0.729655843,0.840122258,0.922242549,0.621206856,0.599931464,0.578522303,0.506465726,0.523502354,0.660406083,0.574523066,0.351770608,0.468387661,0.840389039,0.761800192,0.599890254,0.68103844,0.920858743,1.065229623,1.127485739,1.096749023,1.602249728,0.799973865,1.060668262,1.357802625,1.05647196,0.980283999,0.817668138,0.41231163,0.418387902,0.585101437,0.778176934,0.677293562
OMN,50.23758865,50.18886145,48.2941799,55.6379803,66.10366251,59.90638741,57.91602112,53.98657882,50.85288492,81.20029005,56.79037776,47.80148047,37.40815109,42.41743169,40.11674232,40.93819732,31.69304863,42.68306872,35.16945326,45.7030909,52.04049608,33.59761165,33.52977176,33.1092852,30.39971835,32.70484055,38.15942847,33.81655535,23.88467818,32.38810894,46.70241882,39.44071249,36.24024526,36.17419481,39.6588427,46.78585853,45.2337738,41.68538344,40.72428876,33.17023905,39.65902838,49.94071546,46.52297689,44.98296711,39.47248022,23.97357637,19.76598514,23.38044638,28.99231092,26.67718639
OSS,3.622364333,15.30140474,17.53417831,21.75565917,46.3753811,37.42276303,32.80444353,30.86830667,29.54690141,1.192396869,32.64107432,21.56159375,14.66710879,16.60130556,19.86296275,17.81010182,9.669261729,10.37296764,11.21240716,14.41847961,15.73162754,9.186814324,8.960729295,9.35446138,8.249191688,8.126017814,10.11934182,9.512058607,6.51676052,9.020664895,14.1459617,11.35212248,10.16423408,10.33978555,12.16446941,16.15500665,18.84020698,17.7554066,20.43457585,15.13983445,18.56000981,23.72680729,23.04738754,21.2606688,18.51288024,11.67355543,8.640833699,10.34885334,12.72297522,11.57924553
PAK,0.179709007,0.1805618,0.203707153,0.531123099,0.587352889,1.05722898,0.749082263,1.544714326,1.243450015,1.040860988,1.157348605,0.791472572,0.773305521,0.782846836,0.72918812,1.153118424,0.936734072,1.005652808,0.805175428,1.088803718,1.872611138,1.144630346,1.041056798,0.912409591,0.800659765,0.851591852,1.026627037,0.990897147,0.756703176,1.051995289,1.236965182,1.240478769,1.453438542,1.460933307,1.613367097,2.107800394,2.386179191,2.127252407,2.1008865,1.711926622,1.884956476,2.601692399,2.440613225,2.090435386,2.075650616,1.246643048,0.878400179,0.997158038,1.241405164,1.159997167
PAN,0.29616624,0.238289864,0.259186878,0.377903458,0.353023086,0.446101061,0.419852982,0.511896749,0.409459419,0.411112391,0.509247882,0.409213696,0.650738216,0.295184788,0.166557254,0.123443848,0.119525726,0.124543182,0.129725446,0.141060948,0.270038518,0.270515829,0.241444412,0.186976706,0.190678293,0.244156503,0.174799664,0.200201312,0.15060922,0.138366747,0.137185388,0.124076228,0.123117308,0.143856414,0.160147635,0.097221788,0.127267315,0.117743566,0.109519194,0.14470192,0.234720292,0.26784498,0.26023136,0.194417781,0.203805372,0.13497609,0.126434787,0.12454428,0.105277665,0.07933032
PER,3.802285366,2.437986485,2.364418176,5.253514318,6.847813536,2.946850338,3.628342423,3.916823411,5.830498944,12.99062638,15.59500299,8.803914264,7.43224232,9.870261784,9.90892765,10.57335087,4.56381663,5.686702266,15.53929083,14.8238063,9.372420088,3.498557211,2.906031245,2.326098575,3.009051574,3.198836745,2.790164839,2.577333135,1.300824957,2.014258165,2.906826641,1.783941954,1.961625271,2.943950337,6.267274674,7.837288531,13.40358018,14.15299072,11.93488182,8.878281833,11.23502967,12.62383587,9.904764948,7.553187402,5.495311617,3.86737756,4.42015576,5.940092581,5.93932307,1.661050301
PHL,4.664391584,4.165855361,4.617560588,6.968026287,5.052217315,3.953327708,3.615647962,3.76028771,2.838591423,4.700929809,4.909396677,2.674783843,2.320731479,2.837164495,2.131564937,2.22722595,2.32996546,2.648020325,2.904260144,2.48187408,1.926120435,1.042864356,0.811880201,0.612469444,0.673685265,0.907554299,0.653968793,0.707373667,0.560788666,0.360994331,0.464778362,0.404165562,0.481002029,0.690134274,0.926834052,0.930518214,1.588888652,3.004121056,1.638418578,1.293361479,2.010545291,2.711504812,1.53547699,1.22809854,1.582532615,0.769548074,0.617305579,0.894708488,0.919484638,0.681587056
PLW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PNG,1.908200913,1.845464891,16.71312247,28.21236174,30.57148521,20.54043557,19.73059899,19.04984601,18.36313055,22.35215193,25.15061391,20.12960547,19.93722877,20.85236758,15.51443967,21.01781957,20.39574014,24.25908529,25.45976755,24.36189873,22.92875305,18.22504102,20.79535266,21.92247839,20.41143851,26.79893731,20.83893905,13.30335171,14.31134461,18.41908859,25.29838804,19.00889188,21.57113286,22.63331517,29.61210865,29.22165329,27.85438742,23.21352767,25.51116985,19.23970842,20.8501007,17.53735117,11.82383228,7.42640286,10.5536476,11.66608378,11.33967621,12.8209197,13.85354433,10.04662811
POL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.422487982,2.166202665,1.738092665,1.255037475,0.958411337,1.083170456,0.813002853,0.796515535,0.476736719,0.411708418,0.613529714,0.777242738,0.565156618,0.601208646,1.446070091,1.181092835,1.606165476,1.371749419,2.049070742,1.165162058,1.623102422,1.970780926,1.428048151,0.99165149,0.812636832,0.717581436,0.690835689,0.842814865,0.801875889,0.691824933
PRE,5.261594215,7.180002159,6.542670924,10.20577773,26.2707244,22.02844008,21.28546943,22.26733267,20.35298034,3.286975978,26.20550231,7.742618218,6.630168566,8.922525326,12.23367473,12.63075994,8.137493814,11.65562905,11.67234989,18.05121449,12.69283575,10.37764655,12.08678427,12.3622695,13.04073511,14.66856859,15.68121766,13.38130216,9.009860059,9.751138962,14.94485555,11.47484667,10.20447506,11.55226338,19.54161905,23.1021213,23.494871,22.70547397,26.95409101,16.67518075,20.19080145,25.34518868,22.71353492,19.48827857,17.12102397,10.54238945,10.50651992,14.01522331,16.70614497,13.86083394
PRI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRT,0.402078535,0.338839663,0.352387205,0.428577784,0.41773845,0.464422696,0.433118757,0.387677066,0.523981647,0.573382925,0.51426896,0.368295346,0.390147492,0.432050883,0.393938157,0.449473073,0.389874207,0.315927972,0.294749259,0.44192531,0.353535881,0.347836419,0.240128641,0.247521548,0.275049381,0.283476994,0.176788725,0.152172949,0.108051014,0.105529586,0.149475194,0.114892494,0.117386468,0.114046711,0.151147909,0.164345519,0.273318134,0.26371229,0.211492161,0.105929221,0.18553083,0.173619602,0.203165697,0.137344979,0.146215498,0.135141094,0.14300662,0.163110722,0.172468969,0.152434049
PRY,2.216259388,1.927578126,1.882053832,2.655141286,2.243232924,3.079914248,2.259229428,2.71973089,2.882305046,3.625308906,3.151192426,2.354085063,3.282168091,2.10422575,1.827979123,2.5248904,3.051943031,3.469628592,2.809753508,3.116654848,2.701855165,2.372352979,2.580280519,2.652038016,2.244617094,2.639658202,2.226084012,2.014172301,1.900382485,1.758115957,1.457872972,1.607574474,2.066444615,2.140509429,1.640336532,1.565309778,1.827695545,1.647348912,1.381190611,1.516351013,1.942256582,1.428812912,1.472470493,1.443227589,1.510450959,1.598966632,1.818461379,1.643193519,1.427280883,1.238606291
PSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
PSS,0.321568512,1.091816503,1.250172097,1.977729252,1.630083127,1.536729485,1.176314852,1.390187202,1.12026076,1.663714167,2.168879535,1.616327986,2.365283025,2.237423761,1.676852176,1.894733778,2.180777551,2.702860185,2.526294957,2.576552421,2.362218928,1.540965854,1.9014964,2.106816448,2.053562244,2.19323446,2.243053749,1.568562399,1.73663257,1.439186866,1.26140055,1.287296469,1.294307418,1.65620488,1.309489157,1.536341613,1.795659145,2.376514437,2.814049016,2.48702056,3.341768187,3.697631069,4.001377841,3.352415162,3.702474557,3.060304321,2.77630602,4.084766093,4.180784148,3.079709849
PST,0.597936338,0.554719547,0.528241808,0.691993566,1.797761311,1.743231607,1.750917463,1.7226521,1.427827737,2.491799679,2.733056325,2.261561783,1.491770108,1.708158162,1.652217087,1.532553845,0.6461929,0.749241801,0.643346089,0.727341517,0.797133938,0.544761747,0.541909938,0.52458898,0.450166305,0.455007514,0.582283053,0.500751278,0.312402054,0.408937445,0.749704332,0.700463473,0.531304242,0.603303996,0.811508027,0.922805559,0.928012956,0.919836061,1.434440486,0.689777715,0.89899503,1.132582689,0.835059441,0.785802408,0.651407822,0.328320636,0.354490289,0.49680653,0.677451534,0.614268845
PYF,0.002302419,0.001477197,0.001898121,0.003877877,0.002640398,0.00207853,0.002431234,0.003219332,0.002012654,0.002307315,0.002319234,0.001574695,0.001392123,0.001390227,0.001053005,0.000965036,0.001033667,0.000955985,0.000926722,0.000967137,0.000815747,0.000911937,0.00116068,0.000916323,0.001307085,0.001943003,0.002106343,0.002080445,0.001621671,0.000877728,0.000964199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QAT,46.82872995,56.92024554,60.00140013,66.15688109,80.25033013,64.77183418,61.44149081,53.90601936,53.30204066,NA,73.04413451,49.70889015,36.44044271,40.40587796,50.75160503,41.16982944,26.46413829,31.26841969,27.54720511,39.08048339,48.9693151,31.54775245,29.62471274,31.57073696,27.89311411,29.2062941,37.77330121,30.22538236,26.62527938,31.59139314,42.02880493,35.8145484,31.69895336,34.08701292,37.27575688,43.09699057,38.98048739,35.58912453,35.85549719,29.38892241,33.70881381,40.64543655,37.41944848,34.90928323,30.5132191,19.93349784,15.27971289,18.4008396,22.19538209,20.72427195
ROU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.36949738,3.755719599,3.964499091,4.93071309,4.039610466,4.270725905,3.614212571,2.722283214,2.400884169,2.845475526,2.474344824,0.908562141,1.664439618,3.444340775,3.512594003,2.763322772,2.49846847,2.464323447,2.033533111,2.137866603,1.654832073,2.087901181,1.530268973,1.792765319,2.386893749,2.337225311,1.866343326,1.485064524,0.963373196,0.661252303,0.868077306,1.048945689,0.847978419
RUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.959902025,9.388210924,12.9340548,6.775739306,8.372855155,7.463997951,6.582894518,7.309658709,9.108981478,7.476705861,4.409816759,11.5226513,22.01129827,20.22067933,17.62313249,17.43132177,16.77694284,17.81082566,18.94699677,16.53265247,18.73145331,15.00791397,15.54978944,17.5953572,15.57223212,13.67075062,12.91419628,10.04341165,8.609495518,10.50935633,15.2888622,13.09823273
